movieId,title,genres,year,genre_(no genres listed),genre_Action,genre_Adventure,genre_Animation,genre_Children,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Fantasy,genre_Film-Noir,genre_Horror,genre_IMAX,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Thriller,genre_War,genre_Western,year_norm,num_ratings_norm,avg_rating_norm,bayesian_norm,rating_std_norm,svd_0,svd_1,svd_2,svd_3,svd_4,svd_5,svd_6,svd_7,svd_8,svd_9,svd_10,svd_11,svd_12,svd_13,svd_14,svd_15,svd_16,svd_17,svd_18,svd_19,svd_20,svd_21,svd_22,svd_23,svd_24,svd_25,svd_26,svd_27,svd_28,svd_29,svd_30,svd_31
5171,"Time Machine, The (2002)",Action|Adventure|Sci-Fi,2002,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8620689655172384,0.0668693009118541,0.5727272727272728,0.59827949463016,0.2750952726070412,0.5721532868839867,0.22373981543483837,0.13124955172850533,0.38015341987279516,0.007163698015586761,-0.03765730207050622,0.1831212641695095,-0.026695264640884984,0.06456824945358991,0.035813116431379105,0.08387636975045995,-0.24435192961314253,-0.2066743533474907,0.017229209226685104,0.018599784267547135,-0.14415553950952853,0.015059670206311554,-0.11098284714477945,-0.03754534893373699,0.14143499891293834,-0.12288877494816691,-0.000784387458824376,0.3396806419583802,0.037257844835494484,-0.146119593287333,-0.0023968024377112552,0.17395261524103162,-0.2095813275709291,0.13997198629804217,0.04755183850977545,0.04993684415294731,-0.0554216883416098
5177,"Magnificent Ambersons, The (1942)",Drama|Romance,1942,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.34482758620689324,0.0060790273556231,0.7,0.6601713182781388,0.2222222222222222,0.21101412279853815,-0.24496646139925365,0.27714843482988594,-0.08765381600495512,0.40046040971338565,0.003397638955009927,-0.17922018806289605,0.13518199568649197,0.5055703404822941,-0.3910111950250038,-0.1252455643012491,0.17790177175556948,0.12465628695038737,-0.0673120156991555,0.2631026171939838,-0.08338168851717277,-0.09522440995625728,-0.06153167317598631,-0.009640496673081212,-0.006146592344381747,-0.041493610744857856,-0.12844422974145403,0.026380642186839113,-0.02307084978032008,-0.033029947759243186,0.009274285614805386,-0.005623752757175898,-0.024542011262387115,-0.03632988918268384,-0.002307779198230947,-0.11083138471540918,-0.016479562083277912
5178,Fun (1994),Crime|Drama,1994,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7931034482758612,0.00303951367781155,0.8,0.6654635206925439,0.0,0.24778581964424234,-0.03073857739700455,0.3043145135721607,0.3417379393731075,0.11410408726615673,0.32725557768662106,0.1096038828867707,0.48373945757621695,-0.26245107207038093,-0.022321438973960633,0.3288944981370194,-0.21816020035676037,-0.008629045980611524,0.15846797307634441,-0.11033003906754563,0.03719037746852474,-0.23587212561170254,0.047620722789015746,-0.09464492354588075,-0.0268152422999141,-0.004844359264743448,-0.0596720553078639,-0.0015447641595988928,-0.13537632942092595,0.06964830246076478,-0.04049984541949605,0.01415624411601569,-0.03151611997839246,-0.015391481925741336,0.006105629289838863,0.011330081860332412,0.025785023346839794
5181,Hangar 18 (1980),Action|Sci-Fi|Thriller,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6724137931034484,0.0060790273556231,0.9,0.6925081211779427,0.2222222222222222,0.17255049528281177,-0.20465492363198606,-0.046866661346631804,0.09888261503278746,-0.24353024928261782,-0.3174187256537786,-0.2638970800023634,0.05165701438338687,0.22080646513844435,0.09116322438292028,0.19906554701045348,-0.10973254525208831,-0.025818369389607774,0.06794748809842303,0.10504735108258509,0.2270451297068418,-0.04103753459941159,-0.3651409797104582,0.10655102388498716,0.003868496714368474,0.16923128004961377,-0.2835480152749235,0.23542853729577237,0.013291549428216733,0.40891489454480573,-0.031194331178444095,-0.019932264036237723,-0.11746461721571003,-0.1009842023392703,-0.022368293553183195,0.05104354799087607,-0.026246208116725497
5187,Hopscotch (1980),Comedy,1980,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6724137931034484,0.00911854103343465,0.8,0.6855889395096275,0.0,0.21817054449504855,-0.19823889834376532,0.17122549815305965,-0.16364556757213647,0.2588336277002253,-0.0011221813880385688,-0.047875082340720854,0.13978128769594822,0.04258586843439036,0.42176575622419066,-0.32303357563973695,-0.01918296929131072,-0.10378962439677762,-0.07606786050946457,-0.39839716654422214,0.2640587999423561,0.061929802365639094,0.1453047323885352,-0.019824095885734205,-0.18915063864975523,-0.23296879412313012,0.07046778978634943,0.16316524771702007,-0.04096141906758197,-0.11853684059837517,-0.1057096191550674,-0.12734808687987653,0.033766280253304054,-0.16575347158237472,-0.004826605188297603,-0.12932858038910122,0.057325387301262784
5189,Humanoids from the Deep (1980),Horror|Sci-Fi,1980,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.6724137931034484,0.00303951367781155,0.3,0.6214873991295917,0.0,0.19081366002808364,-0.06878715493986713,-0.016408576876864263,-0.03589343757816911,-0.11001344393913387,-0.10472298207748765,-0.32951215699136305,-0.013290289774460432,-0.18967483000675456,-0.25167825837382224,0.1522656402364167,-0.012101209980351302,0.04262480561909814,-0.25817505148689396,0.013959742336130943,0.27531565136421593,-0.04566811346908843,-0.06272523545784765,0.1308925911397145,-0.0824580780517032,0.03887057019805977,0.26020540401078235,0.01626072199998099,0.07634167441570981,0.047889023711869226,-0.11197622221565452,-0.11690782208898297,0.051085660521713115,-0.21984656895350457,0.3946582090475259,-0.4130025441293619,-0.2175571783289205
5197,Little Darlings (1980),Drama,1980,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6724137931034484,0.00303951367781155,0.4,0.6302826234421821,0.0,0.22408343117112625,-0.2896458928077734,0.21924118261312806,0.13449328384166925,0.08076157534328214,-0.22252543638054517,-0.3371397201682923,-0.017463315855929085,-0.3119932043050809,0.017724346791729503,0.16659690948734024,-0.042981200598899656,0.07965102618298696,-0.05048286194456067,-0.046772411316624976,0.1389404189967611,-0.08047498478857613,-0.05925674506607303,0.07775343551675382,0.07492381594372036,-0.2655689756469999,0.024740606536845844,0.09631463329899335,-0.11847064614216452,-0.24802742308259376,-0.04373915291586509,-0.11630187493381937,-0.30694291749455094,-0.3063506008542335,0.2075818330349414,-0.16918281377899816,-0.13876475893904464
5198,"Long Good Friday, The (1980)",Drama|Thriller,1980,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.6724137931034484,0.00303951367781155,0.7,0.6566682963799535,0.0,0.17104046605431455,-0.04436054980036084,0.15048634355259777,0.15747129481138566,-0.11953831511847962,0.196768569035034,0.08539893381652054,-0.05311288424798901,0.04348006981962428,0.11884758524410266,0.2465527976053656,0.21101888556746332,0.04828704975387934,-0.41422326800235676,0.06395747279143871,-0.12682927590738594,0.6461005402557318,-0.025098821551617308,-0.08794437302562737,-0.10735017844869604,0.00454665351593597,-0.02295391552087172,0.20860027359961905,-0.04511434836428859,0.1477652585505662,-0.03300834068858395,0.10841381504507515,0.1117457449219557,0.06762263547632677,-0.05286154519908101,-0.05025181999485017,0.04799117009487805
5202,Mon oncle d'Amérique (1980),Drama,1980,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6724137931034484,0.0060790273556231,0.65,0.6520871175531879,0.33333333333333326,0.19214392230847507,-0.03242756457796771,0.0824468389563161,-0.18178841143266958,0.0020255099020830263,0.1365402862054016,0.01489850187718626,-0.13719925407734385,-0.037352941739698546,0.2993425920838267,0.056183369335200975,0.019391727011065587,0.08365245543753709,0.5751198877007111,0.3569089562353559,0.20171189592660532,0.24344313590807135,0.007669628439593919,0.2664587808536795,-0.2380736062087141,-0.07359545528672602,0.00563120770644795,-0.08545824322612187,-0.11788519208915366,0.018235329223826587,-0.10798482049802154,-0.046901973135364004,0.08232238617126164,0.0865759403370725,0.09763620583639293,-0.18009454396805497,-0.006520956849342093
5205,Motel Hell (1980),Comedy|Horror,1980,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6724137931034484,0.0060790273556231,0.55,0.635918716103286,0.33333333333333326,0.24024710893266843,-0.14214833116764003,0.15701641110405942,-0.2572009978813242,-0.09956503480812583,0.1209459905254958,-0.24035446751201917,-0.18620294036465487,-0.07077874203651947,-0.27669379562282576,0.038523038784849785,-0.07147613002274794,0.21063407614106255,0.08754414866960543,-0.06849573060382551,0.09381247424849029,0.043953475772149475,0.16118567061138003,-0.09093438253508937,-0.1065507996246514,-0.15617212032913164,0.2502696099947377,-0.10349261197004446,-0.08939201517523854,-0.10447717194239718,-0.06819436334194998,0.19229775807845312,0.26805564775333607,0.06457959733368415,0.30552352648715075,-0.3636637464415621,-0.2305966866495819
5209,Ffolkes (1979),Action|Adventure|Thriller,1979,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.663793103448274,0.00303951367781155,0.4,0.6302826234421821,0.0,0.24778581900929467,-0.03073857731823738,0.30431451279235905,0.34173793849740886,0.11410408697376662,0.32725557684803325,0.10960388260591229,0.4837394563366414,-0.2624510713978538,-0.02232143891676226,0.32889449729423187,-0.21816019979772794,-0.008629045958499717,0.15846797267027246,-0.11033003878482646,0.03719037737322493,-0.23587212500728355,0.047620722666988316,-0.09464492330335446,-0.02681524223120042,-0.004844359252329846,-0.0596720551549551,-0.0015447641556404564,-0.135376329074026,0.06964830228229199,-0.040499845315715766,0.014156244079740515,-0.03151611989763285,-0.01539148188630088,0.006105629274193274,0.011330081831299237,0.025785023280766036
5212,"Octagon, The (1980)",Action,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6724137931034484,0.00303951367781155,0.6,0.6478730720673631,0.0,0.17587018341422717,-0.13124777330517237,0.20192247345078443,-0.2920689584959525,-0.05381805658932508,0.21229377848281564,-0.09051173845432617,-0.2192707771077103,0.030447703506791487,-0.18287775643503595,-0.046792848824577835,-0.07985526647040414,0.23103454358011447,0.2660738783434329,-0.09227764770206097,-0.055096500209997616,0.08184131316371723,0.23556377253128669,-0.19176224344048853,-0.07933605522980319,-0.2147360002449729,0.14534252010384546,-0.13644752916074615,-0.15625456381362982,-0.1571449880687842,-0.014286351930460394,0.30696631837870725,0.29596479351247107,0.2143962255424969,0.12996713924195755,-0.18968339774387483,-0.1475974806253323
5213,"Oh, God! Book II (1980)",Comedy,1980,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6724137931034484,0.00303951367781155,0.3,0.6214873991295917,0.0,0.17062140664044706,-0.20653653118694323,0.2831334047026773,0.024828890496147744,0.4291098710005877,0.0074132720922186115,-0.10990528010804586,0.13643979101257114,0.500458983302779,-0.33933613420973513,-0.1309364041542422,0.2659495234609449,0.14434290690188653,-0.10168711026383659,0.3251661081738316,-0.06759280824083976,-0.1424508287332414,-0.044021343341160514,0.04968555587122527,0.04126786241850785,-0.0228657282767929,-0.021951291768615645,-0.02892226497517843,-0.02247528830123513,0.006102820984668018,-0.009257563214234626,-0.055467780693451256,0.0014889292036598645,-0.042279665642748425,-0.033033674752241754,-0.050018661520459695,-0.016597894375698554
5214,"Oh, God! (1977)",Comedy|Fantasy,1977,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6465517241379288,0.0121580547112462,0.5,0.6100424158229157,0.4057204129667897,0.2831442818957263,-0.25463671719405034,0.2853954855340344,0.12001773466271595,0.17953219039904864,0.011818948180918545,-0.10557568868055163,0.09478952649500973,0.4813310395496958,-0.172473362527169,0.08759170050339604,0.28510753236591746,0.12793849806386726,-0.27100747777339346,0.3291686045169425,-0.060372190710924784,0.18376820689222817,-0.16054821575157457,0.028771044629142952,-0.022755500024513795,0.03956352117547786,-0.11489969637875594,0.13740626094893793,-0.04660746990027722,0.21785985342893754,-0.03793773876977275,0.017787337777821214,0.04127304162212177,-0.023109540711667452,-0.05295557221448369,-0.057683704680866345,0.011691848295811347
5218,Ice Age (2002),Adventure|Animation|Children|Comedy,2002,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8620689655172384,0.25835866261398177,0.7376470588235294,0.7283876732282997,0.22871014568598239,0.7411407532506272,0.31580581434153393,-0.06674461664323102,0.07163158426925062,0.2280571460318655,-0.2832357625438575,-0.025795239336183152,0.04909111748373352,0.05785993035178036,0.21092045867308237,-0.13085264478148445,-0.08247855414255338,-0.036062156716954494,0.11809570588050171,0.018765727681197907,-0.12273334510074659,-0.0007919447543136254,-0.05927513532852857,-0.017492953136884953,-0.02705678137953091,-0.03706678768182891,-0.09104886612683132,0.1375680369754586,0.02334067331515501,-0.0043587622378189065,-0.1912348975213322,-0.09064986089301748,0.056566282307081606,-0.09469912171665415,0.08417356655577049,-0.04406854133707118,0.06302618840753327
5219,Resident Evil (2002),Action|Horror|Sci-Fi|Thriller,2002,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.8620689655172384,0.0911854103343465,0.6166666666666667,0.6258685304714937,0.2831536003691548,0.6529982476864274,0.37598606423792696,0.13413938700253308,0.27479153107526777,-0.18058646211855767,0.17259176178978755,0.27476155642007893,-0.0625974037252937,0.07951964991935358,0.14448009026272723,-0.09211123363611891,-0.16536421622642203,0.01394352914821633,0.07960885892391369,0.17843394597266013,-0.05932412624818741,-0.04048444486952652,-0.026691251179904247,-0.04054579061442132,0.03414640070429495,-0.06637309095622675,-0.0301488997922737,0.02802750519357427,-0.06525632764272443,-0.16003603744595807,-0.1061229030167657,0.16983725570021935,0.04271937575321009,0.03125576915718089,0.02475118765400889,-0.04386600203458558,-0.07360667650388164
5220,Showtime (2002),Action|Comedy,2002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8620689655172384,0.030395136778115502,0.48,0.5678105719409098,0.32960882164869615,0.41993398967740725,0.10838031034633655,0.1318746743138218,0.3919290144168687,-0.10997546143052021,0.1109684314320142,0.07343386061827477,0.22857378027649347,-0.27754466440391057,-0.0035942024732120857,-0.21539249703622945,0.22557435087979397,-0.014152859897286384,0.21115156014950412,-0.09194601348951768,-0.14744078074608954,-0.26594106041608,-0.05979422642993282,-0.07347570333659278,-0.10902505986059027,-0.12414467650497966,-0.1647314026722067,0.17011986029191314,-0.1479444505518972,0.06186675463324866,-0.020244444046418578,0.07936015611346903,-0.03583550095290641,0.09859328427660168,0.25561946839403044,0.14790330053974518,0.1258740118294081
5221,Harrison's Flowers (2000),Drama,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8448275862068932,0.00303951367781155,0.6,0.6478730720673631,0.0,0.17104046597079,-0.04436054977869817,0.15048634347911047,0.15747129473448743,-0.11953831506010522,0.1967685689389456,0.08539893377481751,-0.05311288422205229,0.04348006979839157,0.11884758518606557,0.24655279748496597,0.21101888546441602,0.04828704973029923,-0.41422326780007834,0.06395747276020622,-0.12682927584545114,0.6461005399402202,-0.025098821539360747,-0.08794437298268129,-0.1073501783962735,0.004546653513715694,-0.022953915509662585,0.20860027349775287,-0.04511434834225781,0.14776525847840766,-0.03300834067246492,0.10841381499213322,0.11174574486738667,0.06762263544330448,-0.05286154517326702,-0.050251819970310606,0.04799117007144243
5222,Kissing Jessica Stein (2001),Comedy|Romance,2001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8534482758620676,0.0121580547112462,0.675,0.6587556669035558,0.6203012675720083,0.3548740616469044,-0.13645544275164917,0.25698763039990896,0.23218286656094178,0.1839746676198853,0.18220164247376228,0.0868570276762131,0.380797716793878,-0.3093101247956335,0.10185389515413298,0.26878954161491986,-0.26717664506099237,0.07984285864629925,0.1917652647592022,-0.1483172192896413,-0.04910139962374488,-0.1612512266854832,-0.06014518587205514,-0.05473481148562966,-0.18148378978949423,-0.030539803133447042,0.023606405917003824,0.06519341593015926,-0.16384861626253086,0.20182006472558567,-0.11878415416050804,0.03744161723000714,-0.0809391897439477,0.018628593923618625,0.08483305249295062,-0.17191927323744696,-0.02509227771917165
5224,Promises (2001),Documentary,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8534482758620676,0.0060790273556231,0.85,0.6844239204529917,0.1111111111111111,0.21311779522672186,-0.2328969151552732,0.32602840889595586,-0.06657573399218993,0.38357209985246404,0.07213088541803822,-0.13028265116747087,0.05985547639639342,0.4759858427934267,-0.3725815695507126,-0.13646137847974787,0.22344118706975974,0.20556253087549176,-0.013073432166239681,0.274838936005171,-0.0799502574063527,-0.10767986971305013,0.031321598740807303,-0.01258399005538143,0.01410569051514225,-0.08728915491801358,0.024183057439397058,-0.06888534764239708,-0.06895904582790469,-0.04258613181539874,-0.013020731738262443,0.04258439647208078,0.0923115205383784,0.02644267915021739,0.009126288785326283,-0.1049103697028214,-0.060819376846844166
5225,And Your Mother Too (Y tu mamá también) (2001),Drama|Romance,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8534482758620676,0.06382978723404255,0.7904761904761906,0.7448624667183571,0.25774311023954705,0.5982854721011422,-0.08096563023631433,0.2722934965789287,-0.0695856192769077,0.23364399155078616,0.04270140636176779,0.24450612334030788,-0.03926442628311144,-0.006657996716710944,-0.15290723627582,0.03856604398743441,0.0020592195018355776,0.45775129171675394,0.0713204599946216,-0.15852938546776174,0.025926237545544743,-0.1871171292335271,-0.048409315384693376,-0.029698037623319178,0.05590529919541594,0.026991405042035243,0.1901281408074604,0.02560519516883534,-0.13462912689855863,-0.03466000954060905,0.09109200307353375,0.09842485315611979,0.08036971095623131,0.15488699193160127,-0.010698088189681135,-0.10613419324389799,0.12408032700637589
5226,All the Right Moves (1983),Drama|Romance,1983,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6982758620689644,0.0060790273556231,0.45,0.6197503146533841,0.1111111111111111,0.24273276051086182,-0.18936105089975044,0.27166166607768255,-0.07717170751002257,0.41685095027721336,-0.005043989660051701,-0.07696996787071983,0.1500997613740196,0.5273977171075752,-0.32661854958806813,-0.10953503940930474,0.2607650943201876,0.13109469337736787,-0.08685509725918432,0.30299554849022564,-0.09110305323614164,-0.12232244569899574,-0.01098613820837875,0.06832913406470571,0.022352437504167436,0.007872399879355126,-0.06528878293492546,0.0024670700820575947,-0.04139388099631712,0.015422184134626345,0.016957519805106788,0.02887382964837368,0.048989014597378776,-0.016452867123993072,-0.017122518655900476,-0.05125574100455837,0.01780260503219419
5231,Road to Morocco (1942),Comedy,1942,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34482758620689324,0.00303951367781155,0.7,0.6566682963799535,0.0,0.17062140729903408,-0.2065365319841602,0.28313340579555296,0.02482889059198557,0.4291098726569226,0.007413272120833336,-0.10990528053227275,0.13643979153921942,0.5004589852345166,-0.33933613551954955,-0.13093640465964781,0.265949524487492,0.14434290745904033,-0.10168711065634191,0.3251661094289507,-0.06759280850174339,-0.1424508292830919,-0.044021343511079905,0.04968555606300813,0.041267862577798985,-0.022865728365053056,-0.021951291853346135,-0.0289222650868164,-0.022475288387988214,0.006102821008224491,-0.009257563249968192,-0.0554677809075531,0.0014889292094070296,-0.042279665805945055,-0.03303367487974949,-0.05001866171352832,-0.016597894439765296
5237,Taps (1981),Drama,1981,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6810344827586192,0.00303951367781155,0.8,0.6654635206925439,0.0,0.24778581964424234,-0.03073857739700455,0.3043145135721607,0.3417379393731075,0.11410408726615673,0.32725557768662106,0.1096038828867707,0.48373945757621695,-0.26245107207038093,-0.022321438973960633,0.3288944981370194,-0.21816020035676037,-0.008629045980611524,0.15846797307634441,-0.11033003906754563,0.03719037746852474,-0.23587212561170254,0.047620722789015746,-0.09464492354588075,-0.0268152422999141,-0.004844359264743448,-0.0596720553078639,-0.0015447641595988928,-0.13537632942092595,0.06964830246076478,-0.04049984541949605,0.01415624411601569,-0.03151611997839246,-0.015391481925741336,0.006105629289838863,0.011330081860332412,0.025785023346839794
5238,Return of the Secaucus 7 (1980),Drama,1980,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6724137931034484,0.0060790273556231,0.7,0.6601713182781388,0.0,0.19110627805606942,-0.06787604589730034,0.23555329415106702,-0.0019329756628989662,0.3370171657809252,0.10884544784123341,-0.07491041684767444,0.01577075484599042,0.3758927217232131,-0.11551738069042343,-0.04648872536970436,0.23829847949164537,0.12888554470999666,0.3251956184916685,0.5108336500440428,0.1857986768817157,0.10920852821531121,0.016324705142801252,0.26658466033486317,-0.03229766209324608,-0.07408821583124185,-0.04357233995320636,-0.061904311125500565,-0.04937450971084,-0.06321473802980404,-0.0724639856764078,-0.1609784927509099,0.03176948431556825,0.046088165268731815,0.02348271721282219,-0.041847638022780666,-0.04596446313658107
5239,Rude Boy (1980),Documentary|Drama,1980,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.6724137931034484,0.00303951367781155,0.8,0.6654635206925439,0.0,0.17587018392126888,-0.1312477736835657,0.2019224740329361,-0.2920689593380006,-0.05381805674448498,0.21229377909486827,-0.09051173871527562,-0.21927077773987796,0.030447703594573598,-0.1828777569622808,-0.04679284895948374,-0.0798552667006305,0.23103454424619754,0.266073879110536,-0.09227764796810163,-0.05509650036884334,0.08184131339966946,0.23556377321042776,-0.19176224399334782,-0.07933605545853264,-0.21473600086406658,0.14534252052287455,-0.1364475295541306,-0.15625456426411885,-0.1571449885218404,-0.014286351971648598,0.30696631926370516,0.295964794365751,0.21439622616061096,0.12996713961665873,-0.18968339829074068,-0.1475974810508625
5240,Running Scared (1980),Action|Drama,1980,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6724137931034484,0.00303951367781155,0.8,0.6654635206925439,0.0,0.24778581964424234,-0.03073857739700455,0.3043145135721607,0.3417379393731075,0.11410408726615673,0.32725557768662106,0.1096038828867707,0.48373945757621695,-0.26245107207038093,-0.022321438973960633,0.3288944981370194,-0.21816020035676037,-0.008629045980611524,0.15846797307634441,-0.11033003906754563,0.03719037746852474,-0.23587212561170254,0.047620722789015746,-0.09464492354588075,-0.0268152422999141,-0.004844359264743448,-0.0596720553078639,-0.0015447641595988928,-0.13537632942092595,0.06964830246076478,-0.04049984541949605,0.01415624411601569,-0.03151611997839246,-0.015391481925741336,0.006105629289838863,0.011330081860332412,0.025785023346839794
5241,Seems Like Old Times (1980),Comedy|Romance,1980,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6724137931034484,0.00303951367781155,1.0,0.6830539693177248,0.0,0.15651806061422252,-0.22721371717818717,0.208207432738055,-0.23036057362615048,0.0608433739446722,0.0044282512222405986,-0.12206323411702846,-0.07780542534449451,-0.22745431198233845,0.0637155429232895,-0.06405510240165646,-0.09065894483983798,0.40834601829682815,0.14151106299111205,-0.14728049915520633,-0.25692803277168913,0.051393767930041995,0.26170803878182664,0.037534413155570184,0.04985380399203438,-0.23867332735127633,0.24619415302591582,0.28349418628098005,-0.1983407051959219,-0.2923496033404298,0.07761307031126241,0.04030616996467784,-0.016322088128093142,-0.22264718898247313,0.034271317145047456,-0.05111281244967342,-0.03375422402773965
5244,Shogun Assassin (1980),Action|Adventure,1980,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6724137931034484,0.00303951367781155,1.0,0.6830539693177248,0.0,0.20647235235584244,-0.007554642780055207,0.11463843541974278,-0.36399179993719494,-0.02522632372803698,0.13785501311402992,0.4652646885225789,-0.24737999492528095,0.2725009631861355,0.011955796860656348,0.31727255297380963,0.0877257761525821,-0.014978367152826421,0.16464237690595035,-0.11848546977569732,-0.1458804228542035,-0.1504344207818101,0.01034321072198067,-0.10520524322383612,-0.056412744176070874,0.035849965008576776,-0.04309929537207622,-0.17127390188345332,0.034815901433883245,-0.005096018155489059,0.2281329884814772,0.13290619861358416,0.14536370641260835,0.2281426409100015,0.004432392892195013,-0.0019996483921639534,0.23525971952646074
5246,Smokey and the Bandit II (1980),Action|Comedy,1980,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6724137931034484,0.0121580547112462,0.425,0.5891653082169271,0.413257659341137,0.2986146853644426,-0.08810571671597464,0.2130644567302282,0.11547766608470035,-0.028917255210453633,-0.013888082630003658,-0.20134848945930048,0.09757053117337025,0.11373275341660437,-0.27907103825844565,-0.22736982621092033,0.6120591501726744,-0.009173293638758111,0.1562037905827043,-0.18612180710250892,-0.03622589200045618,-0.07857060719369804,-0.08681807828245951,0.12390459806743967,0.031236209262583758,-0.07141536085719707,0.026949714637905003,-0.13757903065717608,0.03999906359557385,0.19250370644001738,0.04845602820534531,0.12405257568708351,0.0968805926169151,0.07875288482219761,0.10154476443705135,-0.17417736561838007,-0.21966645110594224
5247,Smokey and the Bandit (1977),Action|Comedy,1977,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6465517241379288,0.02735562310030395,0.5444444444444445,0.6022874556562587,0.36944328413444444,0.46009840334450125,-0.07450506276912361,0.3232259510176933,0.3208763372246766,-0.06157213920638413,0.17405117549562807,-0.01876489094041111,0.13568244807005492,-0.2449260855892536,-0.22988738327243244,0.11438229487339148,0.41804529955467834,-0.05335511823164325,0.1360506728066291,-0.278353384680046,-0.04309320294411976,0.10799555750149943,0.009165971228499456,-0.05201341156501241,-0.0451945428803357,-0.11296721789681127,0.040623923750348366,0.01581046287773325,-0.05927199226904983,0.1917134795133107,-0.09206114643872182,0.12931046828666948,0.047250874839465024,-0.0051724236297523716,0.07659770719054043,-0.10729374318842935,-0.06956696800411004
5248,Smokey and the Bandit III (1983),Action|Comedy,1983,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6982758620689644,0.0121580547112462,0.275,0.54741109300495,0.19772367133391314,0.28288514888934885,-0.12870573724573298,0.23523167877599327,0.027168996739984026,-0.024787729989918697,0.07870303065075855,-0.2935929311733003,-0.09420561311181122,-0.04856440250909479,-0.39225099294977656,-0.2368335115956401,0.5170944192301744,-0.1012342396610186,0.16054061160954022,-0.23607738681859167,-0.09560501561801654,-0.015648536431802033,-0.03069316008653032,0.08566827645618248,-0.03827117173163693,-0.08224892399558204,0.0632554649714352,-0.06781855393689216,-0.05166939622978502,0.03857860783652646,0.09272802090527561,0.13941781997490366,0.03944734216731449,0.02964158464973412,0.20539559426264214,-0.17986811656598822,-0.17419349465764103
5250,Stir Crazy (1980),Comedy,1980,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6724137931034484,0.00911854103343465,0.8,0.6855889395096275,0.31426968052735443,0.21341957744172305,-0.02182202171182879,0.05896166439903508,0.18901411526639358,-0.19927604440382055,-0.020137905207667124,-0.3201533529756777,-0.037337283970100096,-0.16043128875192753,-0.22347156490427927,-0.16003950501108652,0.5001495891881327,-0.16177250741903756,0.12005305215860483,-0.3434588406946588,0.057082133414506485,-0.02130751498315959,-0.06796880393566099,0.2534844939012684,0.005942832365835344,-0.09249255114827735,0.005124830980569204,-0.06614077267465264,0.046100265536625204,0.261541531320337,-0.030295667731764432,0.0836860690025802,0.0002886853213518394,0.10666296932141109,0.13405584594408326,-0.1540422516774052,-0.20897910228121197
