userId,avg_rating,rating_std,num_ratings,min_rating,max_rating,first_rating_time,last_rating_time,rating_range,rating_consistency,user_activity_days,ratings_per_day,avg_(no genres listed),avg_Action,avg_Adventure,avg_Animation,avg_Children,avg_Comedy,avg_Crime,avg_Documentary,avg_Drama,avg_Fantasy,avg_Film-Noir,avg_Horror,avg_IMAX,avg_Musical,avg_Mystery,avg_Romance,avg_Sci-Fi,avg_Thriller,avg_War,avg_Western,count_(no genres listed),count_Action,count_Adventure,count_Animation,count_Children,count_Comedy,count_Crime,count_Documentary,count_Drama,count_Fantasy,count_Film-Noir,count_Horror,count_IMAX,count_Musical,count_Mystery,count_Romance,count_Sci-Fi,count_Thriller,count_War,count_Western,num_tags,tag_diversity,high_ratings_ratio,low_ratings_ratio,extreme_ratings_ratio
282,4.033755274261603,0.694194930025053,237,1.0,5.0,1378488783,1514070024,4.0,1.2591367209665452,1569.227326388889,0.15093355975726003,0.0,3.957627118644068,4.114583333333333,4.433333333333334,4.361111111111111,3.8878504672897196,4.10655737704918,3.5,4.201834862385321,4.229166666666667,0.0,3.6666666666666665,4.142857142857143,4.2,3.973684210526316,3.9696969696969697,4.230769230769231,3.9741379310344827,4.1923076923076925,4.333333333333333,0.0,59.0,48.0,15.0,18.0,107.0,61.0,5.0,109.0,24.0,0.0,6.0,7.0,10.0,19.0,33.0,26.0,58.0,13.0,3.0,0.0,0.0,0.7721518987341772,0.029535864978902954,0.10548523206751055
283,3.3142857142857145,1.0784364654832632,35,1.0,5.0,901227202,901228523,4.0,0.8485820231215532,0.015289351851851853,34.47293122513423,0.0,4.0,4.0,2.5,2.8,3.037037037037037,3.4285714285714284,0.0,3.75,3.0,0.0,3.5,5.0,0.0,0.0,3.0,4.0,3.3333333333333335,5.0,0.0,0.0,6.0,4.0,2.0,5.0,27.0,7.0,0.0,12.0,5.0,0.0,2.0,1.0,0.0,0.0,10.0,4.0,6.0,2.0,0.0,0.0,0.0,0.42857142857142855,0.2,0.2
284,3.715909090909091,0.9090713164032894,88,1.0,5.0,832695048,832787305,4.0,0.9910102326209975,1.0677893518518518,42.557526433333145,0.0,3.6578947368421053,3.739130434782609,4.5,3.8,3.660377358490566,3.4,0.0,3.3125,3.5,0.0,0.0,3.0,4.5,4.0,3.75,4.0,3.6923076923076925,5.0,3.6666666666666665,0.0,38.0,23.0,2.0,5.0,53.0,15.0,0.0,16.0,8.0,0.0,0.0,2.0,2.0,2.0,20.0,13.0,26.0,2.0,3.0,0.0,0.0,0.625,0.056818181818181816,0.2159090909090909
285,3.9583333333333335,0.9287087810503353,36,2.0,5.0,1449625781,1483031785,3.0,0.9720924117892501,386.6435648148148,0.09286881885217914,0.0,3.75,0.0,0.0,4.0,3.6818181818181817,4.357142857142857,0.0,3.98,0.0,5.0,4.25,0.0,3.5,4.5,3.7857142857142856,0.0,4.277777777777778,4.0,4.0,0.0,2.0,0.0,0.0,1.0,11.0,7.0,0.0,25.0,0.0,1.0,2.0,0.0,1.0,4.0,7.0,0.0,9.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.05555555555555555,0.3055555555555556
286,3.7877358490566038,0.9256866517233551,106,0.5,5.0,1119561345,1119564174,4.5,0.9749566286348793,0.03274305555555555,102.63927646841275,0.0,3.7419354838709675,3.659090909090909,4.333333333333333,4.111111111111111,3.4,4.0,0.0,3.952830188679245,3.85,5.0,3.95,3.5,3.8333333333333335,3.9375,3.4130434782608696,3.357142857142857,4.0131578947368425,4.2,3.0,0.0,31.0,22.0,6.0,9.0,40.0,26.0,0.0,53.0,10.0,1.0,10.0,3.0,3.0,8.0,23.0,14.0,38.0,5.0,1.0,0.0,0.0,0.5377358490566038,0.04716981132075472,0.19811320754716982
287,2.6217105263157894,1.4928047189418594,152,0.5,5.0,1110228283,1110231633,4.5,0.627823353426731,0.03877314814814815,146.3264623955432,0.0,1.8461538461538463,2.4482758620689653,1.8125,1.4666666666666666,2.689189189189189,2.8863636363636362,4.25,3.146153846153846,2.9130434782608696,4.0,1.5909090909090908,2.5,2.5625,2.2916666666666665,2.6323529411764706,2.361111111111111,2.2037037037037037,3.1666666666666665,1.0,0.0,26.0,29.0,8.0,15.0,74.0,22.0,2.0,65.0,23.0,1.0,11.0,2.0,8.0,12.0,34.0,18.0,27.0,6.0,2.0,0.0,0.0,0.3157894736842105,0.4144736842105263,0.16447368421052633
288,3.1459715639810426,0.8665841572850375,1055,1.0,5.0,974759497,1265732622,4.0,1.0345710639504186,3367.744502314815,0.31317305283171887,0.0,3.04251012145749,3.1494464944649447,3.24,3.1314102564102564,3.167832167832168,3.370833333333333,3.5,3.31145584725537,3.2056451612903225,3.8333333333333335,2.6588785046728973,3.5789473684210527,3.2363636363636363,3.02027027027027,3.2095808383233533,3.0611702127659575,3.0271493212669682,3.330508474576271,3.210526315789474,0.0,247.0,271.0,75.0,156.0,429.0,120.0,4.0,419.0,124.0,6.0,107.0,19.0,55.0,74.0,167.0,188.0,221.0,59.0,38.0,1.0,1.0,0.2616113744075829,0.190521327014218,0.07582938388625593
289,3.625,0.7260674300941189,24,2.0,5.0,1143424573,1143425037,3.0,1.2105549299844252,0.00537037037037037,23.87179959476883,0.0,3.125,3.5,3.5,3.5,3.590909090909091,4.166666666666667,3.5,3.85,3.6666666666666665,0.0,3.25,0.0,3.5,0.0,2.8333333333333335,3.25,3.1666666666666665,4.25,3.5,0.0,4.0,1.0,1.0,1.0,11.0,3.0,3.0,10.0,3.0,0.0,2.0,0.0,3.0,0.0,6.0,2.0,3.0,4.0,2.0,4.0,4.0,0.4166666666666667,0.041666666666666664,0.041666666666666664
290,4.142322097378277,0.6843902953099069,267,2.0,5.0,974937663,975032355,3.0,1.2748755383375916,1.0959722222222221,127.38718441455173,0.0,4.125,4.314285714285714,4.142857142857143,4.2727272727272725,3.984375,4.25531914893617,4.2,4.2439024390243905,4.083333333333333,4.3,3.727272727272727,4.0,4.454545454545454,4.2592592592592595,4.270833333333333,3.9473684210526314,3.9454545454545453,4.565217391304348,4.571428571428571,0.0,32.0,35.0,7.0,11.0,64.0,47.0,5.0,164.0,12.0,10.0,22.0,2.0,11.0,27.0,48.0,19.0,55.0,23.0,7.0,0.0,0.0,0.8726591760299626,0.02247191011235955,0.29213483146067415
291,4.258064516129032,0.8932241949060667,31,1.0,5.0,1453051390,1464369772,4.0,1.0068220298384638,130.99979166666665,0.23484885550640075,0.0,4.333333333333333,4.2592592592592595,3.7142857142857144,4.0,3.6,4.5,0.0,4.0,4.1875,0.0,0.0,4.642857142857143,0.0,4.666666666666667,5.0,4.444444444444445,4.2,4.0,0.0,0.0,15.0,27.0,7.0,7.0,5.0,2.0,0.0,8.0,16.0,0.0,0.0,14.0,0.0,3.0,2.0,9.0,5.0,1.0,0.0,4.0,4.0,0.8709677419354839,0.03225806451612903,0.4838709677419355
292,3.3015695067264574,0.9200499514349678,446,0.5,5.0,973816970,1513546429,4.5,0.9803441474539925,6246.868738425926,0.071384342192881,0.0,3.4977477477477477,3.6293103448275863,3.611111111111111,3.5434782608695654,3.0860927152317883,3.323529411764706,2.75,3.138888888888889,3.466666666666667,0.0,2.5588235294117645,3.6826923076923075,3.375,3.2758620689655173,3.2604166666666665,3.4545454545454546,3.365771812080537,3.6,3.1875,0.0,222.0,174.0,45.0,69.0,151.0,68.0,2.0,144.0,60.0,0.0,17.0,52.0,16.0,29.0,48.0,110.0,149.0,15.0,8.0,0.0,0.0,0.42152466367713004,0.1681614349775785,0.04484304932735426
293,2.619047619047619,0.7400128699009548,21,2.0,4.0,1044870730,1044871057,2.0,1.1904579511000934,0.0037847222222222223,20.92082050572486,0.0,2.5714285714285716,2.6666666666666665,2.5,2.3333333333333335,2.4444444444444446,2.8,0.0,3.0,2.5,3.0,2.6666666666666665,0.0,2.0,3.0,3.0,3.0,2.625,3.0,0.0,0.0,7.0,3.0,2.0,3.0,9.0,5.0,0.0,8.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,3.0,8.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.5238095238095238,0.0
294,2.610983981693364,1.1768673205207953,437,1.0,5.0,966594589,966634405,4.0,0.7831667268233714,0.4608333333333333,299.1443240159726,0.0,2.643478260869565,2.586206896551724,2.6666666666666665,2.107142857142857,2.562700964630225,2.8157894736842106,4.0,2.8958333333333335,2.803921568627451,2.3333333333333335,3.1538461538461537,0.0,2.5294117647058822,2.642857142857143,2.4516129032258065,2.793103448275862,2.6607142857142856,3.3,2.6,0.0,115.0,116.0,15.0,56.0,311.0,76.0,1.0,96.0,51.0,3.0,13.0,0.0,17.0,14.0,62.0,58.0,56.0,10.0,10.0,0.0,0.0,0.2494279176201373,0.4668192219679634,0.2723112128146453
295,3.7439024390243905,1.4879598080068903,41,0.5,5.0,1320064357,1320064990,4.5,0.6297388604911471,0.007326388888888889,40.70180276446865,0.0,3.2222222222222223,3.0,0.0,4.5,4.1,4.1,0.0,4.086956521739131,5.0,3.5,2.75,5.0,0.0,4.214285714285714,4.5,2.75,3.6666666666666665,5.0,3.5,0.0,18.0,8.0,0.0,1.0,5.0,20.0,0.0,23.0,1.0,1.0,2.0,1.0,0.0,7.0,4.0,4.0,21.0,1.0,1.0,0.0,0.0,0.6341463414634146,0.1951219512195122,0.34146341463414637
296,4.166666666666667,1.3155870289605436,27,1.0,5.0,1532993816,1532994130,4.0,0.7064207141925378,0.0036342592592592594,26.902230320363493,4.5,3.409090909090909,2.9444444444444446,4.666666666666667,5.0,4.833333333333333,4.916666666666667,4.5,4.666666666666667,3.9,0.0,0.0,3.0,0.0,5.0,5.0,2.5714285714285716,4.785714285714286,4.75,5.0,1.0,11.0,9.0,3.0,1.0,3.0,6.0,1.0,15.0,5.0,0.0,0.0,2.0,0.0,3.0,4.0,7.0,7.0,6.0,1.0,0.0,0.0,0.7777777777777778,0.14814814814814814,0.5555555555555556
297,2.5972222222222223,1.2854518822075949,72,1.0,5.0,900871748,900876328,4.0,0.7217861643860114,0.053009259259259256,68.37546713563421,0.0,2.264705882352941,1.9,0.0,0.0,2.857142857142857,3.3333333333333335,0.0,2.7333333333333334,1.0,3.0,2.2,3.0,0.0,2.7142857142857144,2.0,1.625,2.5294117647058822,2.5,0.0,0.0,34.0,10.0,0.0,0.0,7.0,27.0,0.0,30.0,1.0,2.0,5.0,1.0,0.0,14.0,8.0,8.0,68.0,2.0,0.0,0.0,0.0,0.2777777777777778,0.4722222222222222,0.3472222222222222
298,2.363684771033014,1.0824494702981018,939,0.5,5.0,1447516816,1479065495,4.5,0.8457020998520086,365.1467476851852,2.5645455160709414,0.0,2.5256849315068495,2.567757009345794,2.8035714285714284,1.8194444444444444,2.197834645669291,2.696969696969697,2.9545454545454546,2.4491017964071857,2.3672566371681416,3.625,2.358695652173913,2.4262295081967213,2.6153846153846154,2.641509433962264,1.941358024691358,2.7102564102564104,2.497297297297297,2.6,2.5,0.0,292.0,214.0,56.0,36.0,508.0,132.0,11.0,334.0,113.0,4.0,46.0,61.0,13.0,53.0,162.0,195.0,185.0,20.0,10.0,0.0,0.0,0.09052183173588925,0.3887113951011715,0.046858359957401494
299,3.652173913043478,0.7751067757631794,23,2.0,5.0,974620129,974620462,3.0,1.1427176976522682,0.0038541666666666668,22.911694510739856,0.0,3.6923076923076925,3.5714285714285716,0.0,3.0,4.0,3.5,0.0,4.2,2.5,0.0,3.75,0.0,0.0,3.0,3.0,3.4,3.625,4.0,4.0,0.0,13.0,7.0,0.0,1.0,2.0,2.0,0.0,5.0,2.0,0.0,8.0,0.0,0.0,2.0,1.0,5.0,8.0,2.0,1.0,0.0,0.0,0.6521739130434783,0.08695652173913043,0.08695652173913043
300,4.296875,0.6581912532132674,32,3.0,5.0,1425351440,1425352220,2.0,1.3189284310019804,0.009027777777777777,31.7136958017894,0.0,4.0,5.0,0.0,0.0,4.333333333333333,4.1875,0.0,4.351851851851852,5.0,4.0,3.5,4.0,0.0,3.625,4.375,4.2,4.2272727272727275,4.5,3.5,0.0,7.0,1.0,0.0,0.0,6.0,8.0,0.0,27.0,1.0,1.0,3.0,3.0,0.0,4.0,8.0,5.0,11.0,5.0,1.0,1.0,1.0,0.84375,0.0,0.375
301,3.3201754385964914,1.2177289048729525,114,0.5,5.0,1211376060,1211379829,4.5,0.7588814332766071,0.04362268518518519,109.23488116758533,0.0,2.661290322580645,3.103448275862069,3.6666666666666665,3.090909090909091,3.230769230769231,3.9047619047619047,0.0,3.7636363636363637,3.107142857142857,0.0,0.75,3.0,3.5,3.5714285714285716,3.3333333333333335,2.7142857142857144,3.08974358974359,3.0,4.5,0.0,31.0,29.0,6.0,11.0,39.0,21.0,0.0,55.0,14.0,0.0,4.0,7.0,3.0,7.0,30.0,14.0,39.0,6.0,1.0,0.0,0.0,0.5350877192982456,0.18421052631578946,0.043859649122807015
302,4.0,0.9158109397792509,32,2.0,5.0,854472021,854473396,3.0,0.9844351550469747,0.015914351851851853,31.498718313870693,0.0,3.8333333333333335,4.0,0.0,0.0,4.142857142857143,4.0,0.0,4.266666666666667,0.0,0.0,0.0,0.0,0.0,3.5,4.0,4.2,3.8125,4.0,3.0,0.0,12.0,7.0,0.0,0.0,7.0,10.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,16.0,1.0,2.0,0.0,0.0,0.65625,0.03125,0.375
303,3.9056603773584904,1.0380112446292564,53,1.0,5.0,1053302756,1053303341,4.0,0.8787259394135265,0.0067708333333333336,52.64355923435075,0.0,4.258620689655173,4.195652173913044,0.0,5.0,3.4615384615384617,3.0,0.0,3.2857142857142856,3.0,0.0,3.8,5.0,0.0,3.6666666666666665,2.75,4.243589743589744,4.0,3.0,0.0,0.0,29.0,23.0,0.0,1.0,13.0,2.0,0.0,14.0,1.0,0.0,5.0,1.0,0.0,3.0,4.0,39.0,19.0,1.0,0.0,0.0,0.0,0.49056603773584906,0.07547169811320754,0.41509433962264153
304,3.8703703703703702,0.9653782735409879,216,1.0,5.0,878039260,947131768,4.0,0.938633746186985,799.6818055555556,0.26977008657031704,0.0,3.8372093023255816,3.984375,3.857142857142857,3.7916666666666665,3.763157894736842,3.607142857142857,0.0,3.9767441860465116,3.739130434782609,0.0,3.5,4.0,3.642857142857143,3.888888888888889,3.890909090909091,4.098039215686274,3.8363636363636364,4.214285714285714,3.5714285714285716,0.0,86.0,64.0,14.0,24.0,76.0,28.0,0.0,86.0,23.0,0.0,10.0,3.0,14.0,9.0,55.0,51.0,55.0,14.0,7.0,0.0,0.0,0.7361111111111112,0.10185185185185185,0.2824074074074074
305,3.9246676514032495,0.9179811672385672,677,0.5,5.0,1460134079,1537354985,4.5,0.9823364441138495,893.7604861111112,0.7566270644588236,0.0,3.8268551236749118,3.6484848484848484,3.925925925925926,3.6857142857142855,4.038922155688622,4.17,0.0,3.9983552631578947,3.4782608695652173,4.25,4.046875,3.3392857142857144,4.136363636363637,3.757575757575758,3.8028169014084505,3.7634730538922154,3.8835341365461846,4.420454545454546,4.5,0.0,283.0,165.0,27.0,35.0,167.0,150.0,0.0,304.0,69.0,4.0,64.0,56.0,11.0,66.0,71.0,167.0,249.0,44.0,14.0,8.0,8.0,0.6174298375184638,0.03545051698670606,0.27326440177252587
306,3.3169642857142856,0.7290482989051014,112,2.0,5.0,1518326983,1518381253,3.0,1.2062023422768846,0.628125,68.79078694817659,0.0,3.4,3.5161290322580645,3.5694444444444446,3.466666666666667,3.4191176470588234,3.9375,0.0,3.0588235294117645,3.2777777777777777,0.0,3.022727272727273,3.357142857142857,3.4166666666666665,3.1666666666666665,3.3653846153846154,3.2777777777777777,2.966666666666667,0.0,3.0,0.0,20.0,31.0,36.0,30.0,68.0,8.0,0.0,17.0,18.0,0.0,22.0,7.0,6.0,3.0,26.0,9.0,15.0,0.0,2.0,0.0,0.0,0.30357142857142855,0.09821428571428571,0.044642857142857144
307,2.6656410256410257,1.0967091779056273,975,0.5,5.0,1186083418,1244814311,4.5,0.8356249107657969,679.7557060185185,1.4322318437878465,0.0,2.842767295597484,3.049019607843137,3.2888888888888888,2.702127659574468,2.5453667953667956,3.0964285714285715,2.6,2.972140762463343,2.9299065420560746,3.5,2.0652173913043477,3.3823529411764706,2.9479166666666665,2.8680555555555554,2.6270718232044197,2.8273809523809526,2.690582959641256,3.235294117647059,3.409090909090909,0.0,159.0,153.0,45.0,94.0,518.0,140.0,5.0,341.0,107.0,5.0,138.0,17.0,48.0,72.0,181.0,84.0,223.0,17.0,11.0,0.0,0.0,0.19179487179487179,0.36512820512820515,0.07487179487179488
308,2.4260869565217393,1.4988935660002,115,0.5,5.0,1421373674,1421375774,4.5,0.6254324998640184,0.024305555555555556,112.27118644067797,0.0,2.0285714285714285,3.3333333333333335,3.1666666666666665,3.16,2.5833333333333335,1.2727272727272727,2.0,2.1931818181818183,3.7083333333333335,0.0,0.75,3.6153846153846154,3.375,1.25,2.782608695652174,2.7058823529411766,1.5,1.1666666666666667,0.0,0.0,35.0,42.0,18.0,25.0,36.0,22.0,2.0,44.0,24.0,0.0,4.0,13.0,8.0,8.0,23.0,17.0,28.0,6.0,0.0,0.0,0.0,0.2608695652173913,0.48695652173913045,0.43478260869565216
309,3.8398058252427183,0.8019999273660477,103,0.5,5.0,1086563208,1172334543,4.5,1.1086475393852022,992.7237847222223,0.10365053305913555,0.0,3.9375,3.925,4.0,3.75,4.041666666666667,3.8055555555555554,0.0,3.8533333333333335,3.6666666666666665,3.875,2.875,2.25,4.5,3.5,3.888888888888889,3.2857142857142856,3.58,4.09375,4.3,0.0,16.0,20.0,1.0,4.0,12.0,18.0,0.0,75.0,9.0,8.0,4.0,2.0,1.0,14.0,18.0,7.0,25.0,16.0,5.0,0.0,0.0,0.6990291262135923,0.04854368932038835,0.08737864077669903
310,3.53125,1.388372920032426,64,0.5,5.0,1078647786,1078649978,4.5,0.671874626675023,0.02537037037037037,62.416471013184044,0.0,3.1315789473684212,3.076923076923077,4.333333333333333,4.333333333333333,3.3684210526315788,3.1818181818181817,4.0,3.7916666666666665,3.5,0.0,2.0,0.0,3.5,3.8333333333333335,3.5,3.5,2.7222222222222223,4.642857142857143,4.0,0.0,19.0,13.0,6.0,6.0,38.0,11.0,1.0,24.0,2.0,0.0,1.0,0.0,2.0,3.0,15.0,4.0,9.0,7.0,3.0,0.0,0.0,0.609375,0.1875,0.21875
311,2.3392857142857144,1.2623726296480988,28,0.5,4.5,1057854230,1057854932,4.0,0.734013571792249,0.008125,27.7743335399876,0.0,2.4,3.125,3.0,3.0,1.4615384615384615,2.5,0.0,2.4285714285714284,1.6666666666666667,0.0,2.75,3.5,2.0,1.5,1.9444444444444444,3.0,2.625,1.75,2.75,0.0,10.0,4.0,1.0,1.0,13.0,1.0,0.0,14.0,3.0,0.0,2.0,1.0,1.0,1.0,9.0,4.0,4.0,4.0,2.0,0.0,0.0,0.14285714285714285,0.39285714285714285,0.10714285714285714
312,3.708520179372197,0.8648642336280172,223,1.0,5.0,1043175521,1043177906,4.0,1.0364152438730863,0.027604166666666666,217.00963000506843,0.0,3.5277777777777777,3.6923076923076925,0.0,4.0,3.5,3.8666666666666667,5.0,3.9130434782608696,3.8125,4.2,3.4383561643835616,4.0,3.4,3.5625,3.739130434782609,3.5977011494252875,3.5348837209302326,4.318181818181818,3.6666666666666665,0.0,72.0,52.0,0.0,2.0,48.0,30.0,1.0,92.0,16.0,5.0,73.0,1.0,5.0,32.0,23.0,87.0,86.0,22.0,3.0,0.0,0.0,0.6278026905829597,0.06726457399103139,0.18385650224215247
313,3.4323529411764704,1.2520709895891189,340,1.0,5.0,1030474503,1030558439,4.0,0.7396061358463805,0.9714814814814815,172.45913958294193,0.0,3.48,3.425925925925926,2.9375,2.3703703703703702,2.9306930693069306,3.6315789473684212,0.0,3.606741573033708,3.234375,3.25,3.772727272727273,4.0,2.4444444444444446,3.6333333333333333,3.342857142857143,3.3934426229508197,3.7058823529411766,3.6363636363636362,2.7142857142857144,0.0,150.0,108.0,16.0,27.0,101.0,57.0,0.0,89.0,64.0,4.0,66.0,1.0,9.0,30.0,35.0,122.0,119.0,11.0,7.0,0.0,0.0,0.5235294117647059,0.22941176470588234,0.3323529411764706
314,3.046875,0.9037051902396827,128,1.0,5.0,834241286,852051252,4.0,0.9963084875163414,206.13386574074073,0.6179578580366539,0.0,2.82,2.8421052631578947,3.125,3.1538461538461537,3.0625,3.0,0.0,3.4,3.2142857142857144,0.0,2.8333333333333335,3.6666666666666665,3.1666666666666665,3.0,3.357142857142857,2.9615384615384617,2.710526315789474,3.7142857142857144,2.6,0.0,50.0,38.0,8.0,13.0,48.0,18.0,0.0,45.0,14.0,0.0,6.0,3.0,6.0,8.0,28.0,26.0,38.0,7.0,5.0,0.0,0.0,0.2421875,0.1953125,0.125
315,3.3636363636363638,0.8222751143238886,33,2.0,5.0,939919420,939922322,3.0,1.084275163092838,0.033587962962962965,31.927616402768134,0.0,3.0,3.142857142857143,3.0,3.0,3.375,4.0,0.0,3.7777777777777777,3.3333333333333335,0.0,2.3333333333333335,0.0,3.2,0.0,4.0,2.6,2.3333333333333335,3.6666666666666665,3.0,0.0,5.0,7.0,1.0,3.0,8.0,1.0,0.0,18.0,3.0,0.0,3.0,0.0,5.0,0.0,8.0,5.0,3.0,3.0,5.0,0.0,0.0,0.3939393939393939,0.12121212121212122,0.09090909090909091
316,3.0,0.7721099961494126,53,1.5,4.5,1111493100,1111493768,3.0,1.1466443503861374,0.0077314814814814815,52.59337529287453,0.0,2.857142857142857,2.6666666666666665,2.1666666666666665,2.3333333333333335,2.94,3.2222222222222223,3.0,3.0714285714285716,2.8333333333333335,3.5,3.0,0.0,2.7,3.3,2.4285714285714284,3.357142857142857,3.176470588235294,0.0,0.0,0.0,14.0,9.0,3.0,6.0,25.0,9.0,1.0,14.0,9.0,1.0,9.0,0.0,5.0,5.0,7.0,7.0,17.0,0.0,0.0,0.0,0.0,0.1509433962264151,0.1320754716981132,0.0
317,3.7301587301587302,0.9926273304840598,189,2.0,5.0,1430361374,1430611255,3.0,0.9152251386179185,2.8921412037037038,48.55938932024111,0.0,3.6037735849056602,3.142857142857143,3.0,3.0,3.6857142857142855,3.9166666666666665,3.8333333333333335,3.7768595041322315,3.0,3.4,3.6363636363636362,3.5384615384615383,4.0,3.8333333333333335,4.090909090909091,3.473684210526316,3.728395061728395,3.9375,3.0,0.0,53.0,21.0,2.0,2.0,35.0,72.0,6.0,121.0,4.0,5.0,11.0,13.0,1.0,24.0,22.0,19.0,81.0,16.0,2.0,0.0,0.0,0.582010582010582,0.12169312169312169,0.2698412698412698
318,3.755972696245734,0.5446009001862964,879,2.0,5.0,1233952300,1536523457,3.0,1.5513475077540066,3501.980983796296,0.25092913837271213,4.25,3.547727272727273,3.566666666666667,3.741758241758242,3.676470588235294,3.811355311355311,3.761029411764706,4.017045454545454,3.8300492610837438,3.581081081081081,3.8666666666666667,3.370967741935484,3.5833333333333335,3.5892857142857144,3.6875,3.6952380952380954,3.5448717948717947,3.6223958333333335,3.852272727272727,4.05,2.0,220.0,180.0,91.0,68.0,273.0,136.0,88.0,406.0,111.0,15.0,31.0,60.0,28.0,72.0,105.0,156.0,192.0,44.0,10.0,41.0,39.0,0.5073947667804323,0.0011376564277588168,0.03526734926052332
319,4.428571428571429,0.5442595772193248,35,3.5,5.0,1461351487,1461454255,1.5,1.552169397800928,1.1894444444444445,15.985790408525753,0.0,4.375,4.321428571428571,4.5,4.5,4.15,4.785714285714286,0.0,4.525,4.083333333333333,0.0,0.0,4.4375,4.5,4.75,4.25,4.333333333333333,4.75,4.5,0.0,0.0,12.0,14.0,10.0,8.0,10.0,7.0,0.0,20.0,6.0,0.0,0.0,8.0,5.0,2.0,10.0,9.0,4.0,3.0,0.0,3.0,3.0,0.8571428571428571,0.0,0.37142857142857144
320,3.525,0.7859791077978707,20,0.5,4.0,1284250624,1284251670,3.5,1.1286947865909975,0.012106481481481482,19.760766644557783,0.0,3.53125,3.625,3.6,3.5,3.5833333333333335,3.75,4.0,3.0,3.75,0.0,4.0,3.8333333333333335,0.0,4.0,3.5,3.6875,3.5,0.0,0.0,0.0,16.0,8.0,5.0,3.0,6.0,2.0,1.0,4.0,2.0,0.0,1.0,3.0,0.0,1.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.45,0.05,0.0
321,3.5714285714285716,0.6837634587578276,56,3.0,5.0,843212359,843212762,2.0,1.2758951553889508,0.004664351851851852,55.74000898586454,0.0,3.7058823529411766,3.8666666666666667,3.3333333333333335,3.375,3.5,3.625,0.0,3.823529411764706,3.7142857142857144,0.0,3.5,3.6666666666666665,3.3333333333333335,3.6666666666666665,3.5625,3.7777777777777777,3.5789473684210527,4.0,0.0,0.0,17.0,15.0,3.0,8.0,28.0,8.0,0.0,17.0,7.0,0.0,2.0,3.0,3.0,3.0,16.0,9.0,19.0,2.0,0.0,0.0,0.0,0.4642857142857143,0.0,0.10714285714285714
322,3.411214953271028,0.9610653584280919,107,0.5,5.0,1217674947,1217677759,4.5,0.9424490132082374,0.032546296296296295,103.62731471102542,0.0,3.4,3.4473684210526314,2.875,3.0,3.3444444444444446,3.473684210526316,4.0,3.4903846153846154,3.0357142857142856,3.5,3.0,3.5,2.75,3.8333333333333335,3.4545454545454546,3.1818181818181817,3.767857142857143,3.9,0.0,0.0,20.0,19.0,4.0,7.0,45.0,19.0,1.0,52.0,14.0,2.0,4.0,3.0,2.0,9.0,22.0,11.0,28.0,5.0,0.0,0.0,0.0,0.3644859813084112,0.102803738317757,0.102803738317757
323,3.173469387755102,0.7998132540295083,98,1.5,5.0,1422640055,1422640930,3.5,1.1113417095401066,0.010127314814814815,97.01747350329418,0.0,2.896551724137931,3.1956521739130435,3.75,3.4545454545454546,3.3076923076923075,3.34375,0.0,3.3,3.25,0.0,2.9,2.8333333333333335,3.875,3.25,3.2222222222222223,2.847826086956522,3.2,3.375,2.5,0.0,29.0,23.0,6.0,11.0,26.0,16.0,0.0,50.0,8.0,0.0,5.0,9.0,4.0,6.0,18.0,23.0,25.0,8.0,2.0,0.0,0.0,0.24489795918367346,0.11224489795918367,0.02040816326530612
324,3.142857142857143,1.2363540870525034,21,1.0,5.0,974906429,974906742,4.0,0.748304666920745,0.0036226851851851854,20.924198217107005,0.0,4.0,3.0,0.0,0.0,3.090909090909091,3.4,0.0,3.1666666666666665,3.0,0.0,0.0,0.0,4.0,0.0,3.25,3.5,3.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,11.0,5.0,0.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,5.0,0.0,1.0,0.0,0.0,0.47619047619047616,0.2857142857142857,0.23809523809523808
325,3.5444444444444443,0.9225926509052288,270,1.0,5.0,1039395381,1039399746,4.0,0.977906499831356,0.050520833333333334,257.0153693604363,0.0,3.1372549019607843,3.34,3.3333333333333335,3.5,3.336448598130841,3.7636363636363637,2.0,3.8306451612903225,3.5,4.444444444444445,3.6538461538461537,0.0,3.3636363636363638,3.6206896551724137,3.230769230769231,3.5384615384615383,3.4555555555555557,3.625,3.5,0.0,51.0,50.0,6.0,12.0,107.0,55.0,1.0,124.0,28.0,9.0,26.0,0.0,11.0,29.0,39.0,39.0,90.0,8.0,4.0,0.0,0.0,0.5814814814814815,0.14074074074074075,0.14074074074074075
